VarName	Date	Piece_weight	Screw_speed	Holding_pressure	Backpressure	Barrel_temp_zone1	Barrel_temp_zone2	Barrel_temp_zone3	Barrel_temp_zone4	Mould_temperature	Extraction_temperature	Cooling_time	Holding_time	Cycle_time	Sinks	Energy_consumption_pumps	Energy_consumption_heating	total_energy_consumption	Schrinkage
809	2021-04-18 07:35:42	82.87	150.1	43.2	1.9	179.0	189.5	199.6	220.8	53.6	83.6	38.1	2.4	42.4	1	6.38	6.34	12.7	1.3
810	2021-04-18 07:35:45	83.0	149.8	45.8	2.0	179.8	192.7	200.9	219.0	44.0	70.5	41.2	2.6	45.8	1	6.76	6.28	13.0	1.2
811	2021-04-18 07:35:48	83.17	150.0	45.2	2.0	177.2	188.3	200.1	220.4	60.4	87.6	39.1	3.3	44.3	0	6.68	6.32	13.0	1.0
812	2021-04-18 07:35:51	83.05	150.0	42.7	2.2	170.9	187.9	200.7	218.9	45.9	74.5	39.6	2.4	44.0	1	6.31	6.28	12.6	1.3
813	2021-04-18 07:35:54	82.79	149.9	43.5	2.2	175.5	189.0	199.4	224.9	45.8	75.2	39.7	3.1	44.7	0	6.42	6.45	12.9	1.0
814	2021-04-18 07:35:57	83.12	150.0	45.6	1.9	182.0	188.4	198.4	220.7	47.2	73.0	41.5	2.3	45.8	1	6.73	6.33	13.1	1.3
815	2021-04-18 07:36:00	83.15	150.1	43.3	1.9	180.7	187.8	199.0	213.0	55.6	84.0	38.0	1.1	41.0	1	6.39	6.11	12.5	1.8
816	2021-04-18 07:36:03	82.87	150.0	45.3	1.9	177.7	187.6	200.2	222.4	41.8	70.0	40.6	2.5	45.1	1	6.69	6.38	13.1	1.2
817	2021-04-18 07:36:06	82.69	150.0	41.8	2.1	182.2	192.4	198.2	223.8	45.3	73.3	40.5	4.3	46.9	0	6.18	6.42	12.6	0.5
818	2021-04-18 07:36:09	83.25	150.1	45.0	2.2	176.6	190.4	200.9	222.9	43.4	69.9	41.6	4.2	47.9	0	6.65	6.4	13.0	0.6
819	2021-04-18 07:36:12	83.3	149.9	45.3	1.9	178.9	185.2	201.0	227.4	53.0	82.6	39.1	4.0	45.0	0	6.7	6.52	13.2	0.7
820	2021-04-18 07:36:15	82.69	150.0	42.1	1.9	173.6	193.4	199.8	219.3	57.3	84.7	39.1	2.9	44.1	0	6.22	6.29	12.5	1.1
821	2021-04-18 07:36:18	83.06	150.0	43.3	2.2	175.6	191.5	201.2	221.7	48.4	74.2	41.5	2.3	45.8	1	6.39	6.36	12.8	1.3
822	2021-04-18 07:36:21	83.08	150.0	46.0	2.0	177.5	195.3	200.9	215.1	44.0	69.0	41.8	2.3	46.1	1	6.79	6.17	13.0	1.3
823	2021-04-18 07:36:24	82.9	149.9	44.2	1.9	176.2	192.8	201.4	216.3	52.7	81.5	38.4	2.4	42.8	1	6.52	6.21	12.7	1.3
824	2021-04-18 07:36:27	83.19	150.0	40.9	2.3	178.7	186.5	200.5	218.9	43.1	70.9	40.4	4.1	46.4	0	6.04	6.28	12.3	0.7
825	2021-04-18 07:36:30	82.71	150.2	46.0	2.0	177.4	189.8	200.4	224.0	41.9	67.9	42.3	2.0	46.2	1	6.8	6.43	13.2	1.5
826	2021-04-18 07:36:33	83.09	150.0	44.2	2.1	178.5	193.0	200.4	222.2	53.8	82.8	38.8	3.7	44.5	0	6.52	6.38	12.9	0.8
827	2021-04-18 07:36:36	82.87	150.0	42.6	1.8	181.1	188.3	201.5	214.7	56.4	81.5	40.3	5.2	47.5	0	6.29	6.16	12.5	0.2
828	2021-04-18 07:36:39	83.18	149.9	43.2	1.9	179.0	189.0	199.4	214.0	58.3	83.6	39.9	3.9	45.8	0	6.37	6.14	12.5	0.7
829	2021-04-18 07:36:42	83.61	150.1	43.9	2.0	186.8	190.2	199.3	224.2	48.7	77.9	39.4	4.2	45.6	0	6.48	6.43	12.9	0.6
830	2021-04-18 07:36:45	83.21	150.0	43.1	2.2	172.3	195.3	200.1	220.1	47.9	73.4	41.6	2.0	45.5	1	6.37	6.32	12.7	1.4
831	2021-04-18 07:36:48	82.64	149.8	48.1	2.0	190.1	190.7	199.8	211.4	45.8	72.2	40.3	4.4	46.7	0	7.1	6.07	13.2	0.5
832	2021-04-18 07:36:51	83.12	150.0	44.0	1.7	183.3	191.8	198.9	224.0	42.0	69.8	41.0	3.2	46.3	0	6.5	6.43	12.9	1.0
833	2021-04-18 07:36:54	82.89	150.1	43.5	1.8	171.2	192.2	198.7	221.7	61.5	90.7	37.8	2.1	41.9	1	6.42	6.36	12.8	1.4
834	2021-04-18 07:36:57	82.99	149.8	46.8	1.9	183.1	185.9	198.4	232.5	65.4	92.9	39.7	4.9	46.6	0	6.91	6.67	13.6	0.3
835	2021-04-18 07:37:00	83.23	149.9	42.2	2.0	176.0	189.4	202.1	219.4	43.3	73.1	39.2	2.1	43.3	1	6.23	6.3	12.5	1.4
836	2021-04-18 07:37:03	83.06	150.2	43.8	2.2	175.6	188.5	200.2	225.2	52.2	82.0	38.8	3.8	44.6	0	6.47	6.46	12.9	0.7
837	2021-04-18 07:37:06	82.93	150.0	45.7	2.2	179.3	192.7	201.9	216.6	52.2	80.6	38.8	3.4	44.1	0	6.76	6.22	13.0	0.9
838	2021-04-18 07:37:09	82.95	150.0	45.6	1.8	173.0	183.2	199.9	220.8	44.3	73.8	39.4	3.5	44.9	0	6.73	6.33	13.1	0.9
839	2021-04-18 07:37:12	83.01	150.0	42.5	2.1	178.7	189.5	198.1	214.5	49.9	75.4	40.7	0.9	43.7	1	6.28	6.15	12.4	1.8
840	2021-04-18 07:37:15	83.06	150.0	46.1	1.9	184.3	192.1	199.9	215.2	55.0	83.7	38.1	3.9	44.0	0	6.8	6.17	13.0	0.7
841	2021-04-18 07:37:18	83.02	150.1	42.9	2.0	190.2	191.8	200.3	218.1	53.2	82.8	38.1	2.2	42.2	1	6.33	6.26	12.6	1.4
842	2021-04-18 07:37:21	83.09	150.1	45.0	2.0	171.5	185.5	199.5	213.8	44.2	70.2	41.0	2.9	45.9	0	6.64	6.14	12.8	1.1
843	2021-04-18 07:37:24	82.87	150.0	45.0	1.8	174.4	189.6	200.3	215.2	58.1	87.3	37.4	5.7	45.1	0	6.64	6.18	12.8	0.0
844	2021-04-18 07:37:27	82.7	149.9	49.9	1.7	181.9	185.1	200.6	228.0	52.3	79.8	40.6	3.5	46.1	0	7.38	6.54	13.9	0.9
845	2021-04-18 07:37:30	82.77	149.9	44.7	2.4	178.9	188.3	198.5	223.6	55.2	81.8	40.5	1.2	43.7	1	6.61	6.42	13.0	1.7
846	2021-04-18 07:37:33	83.39	150.0	46.8	1.8	189.0	189.1	200.4	221.6	53.9	79.6	41.0	1.7	44.7	1	6.92	6.36	13.3	1.6
847	2021-04-18 07:37:36	83.17	150.1	45.6	2.2	187.1	189.4	199.4	221.8	37.4	64.9	41.4	2.9	46.3	0	6.73	6.36	13.1	1.1
848	2021-04-18 07:37:39	83.11	150.0	46.4	1.8	173.4	191.0	200.6	222.4	49.6	75.7	41.2	4.2	47.4	0	6.85	6.38	13.2	0.6
849	2021-04-18 07:37:42	83.13	150.0	44.0	1.7	174.3	187.4	198.6	224.1	67.7	95.5	38.2	3.4	43.6	0	6.5	6.43	12.9	0.9
850	2021-04-18 07:37:45	82.94	150.0	44.6	2.0	181.1	190.4	199.9	223.5	54.5	84.3	38.4	3.3	43.7	0	6.58	6.41	13.0	0.9
851	2021-04-18 07:37:48	82.93	150.1	45.8	2.1	169.6	190.2	200.6	228.0	57.6	87.5	38.5	3.5	44.0	0	6.77	6.54	13.3	0.9
852	2021-04-18 07:37:51	83.3	149.9	43.3	2.1	179.9	191.3	199.6	224.6	47.0	73.0	41.8	0.9	44.8	1	6.4	6.45	12.8	1.8
853	2021-04-18 07:37:54	82.9	150.0	48.4	2.1	174.0	195.2	200.4	220.3	51.6	77.3	41.1	4.4	47.5	0	7.15	6.32	13.5	0.5
854	2021-04-18 07:37:57	83.1	150.0	40.0	2.1	174.8	185.8	201.3	221.1	52.8	79.1	40.6	1.6	44.2	1	5.9	6.34	12.2	1.6
855	2021-04-18 07:38:00	82.61	150.0	44.7	1.9	188.5	189.5	199.5	222.5	55.4	84.8	38.4	2.2	42.5	1	6.6	6.39	13.0	1.4
856	2021-04-18 07:38:03	82.44	150.0	46.5	2.0	176.0	189.6	198.0	228.9	44.0	73.0	40.5	3.6	46.2	0	6.87	6.57	13.4	0.8
857	2021-04-18 07:38:06	82.89	149.9	45.4	2.1	178.0	190.0	200.9	206.5	47.9	76.6	37.9	3.8	43.6	0	6.71	5.93	12.6	0.8
858	2021-04-18 07:38:09	83.16	150.0	41.3	2.0	176.4	192.5	199.4	216.5	44.1	72.1	39.9	3.7	45.6	0	6.1	6.21	12.3	0.8
859	2021-04-18 07:38:12	83.12	149.9	46.4	2.1	180.0	188.0	199.5	220.7	47.4	73.2	41.5	4.3	47.8	0	6.85	6.33	13.2	0.5
860	2021-04-18 07:38:15	83.02	149.9	44.7	2.3	172.9	189.5	201.1	214.9	38.4	64.5	41.6	3.2	46.8	0	6.6	6.17	12.8	1.0
861	2021-04-18 07:38:18	82.89	149.8	46.5	2.1	183.3	191.3	200.0	225.4	40.3	69.2	40.6	3.0	45.6	0	6.87	6.47	13.3	1.1
862	2021-04-18 07:38:21	83.34	150.1	44.3	1.8	175.8	199.4	200.4	211.3	46.9	74.0	39.6	2.3	43.9	1	6.55	6.06	12.6	1.3
863	2021-04-18 07:38:24	82.64	150.0	46.5	2.3	188.1	189.0	200.1	218.8	56.0	82.7	39.7	5.3	47.0	0	6.87	6.28	13.1	0.2
864	2021-04-18 07:38:27	82.95	150.2	43.4	2.5	185.1	188.9	200.4	222.8	46.8	72.0	42.2	2.3	46.5	1	6.41	6.39	12.8	1.3
865	2021-04-18 07:38:30	83.03	150.0	47.3	2.1	181.7	193.0	199.2	212.1	53.6	80.6	39.0	2.5	43.5	1	6.98	6.09	13.1	1.3
866	2021-04-18 07:38:33	82.97	150.1	47.0	1.9	193.4	186.8	200.9	225.7	42.4	70.1	41.3	2.2	45.5	1	6.95	6.48	13.4	1.4
867	2021-04-18 07:38:36	82.67	149.8	44.2	2.2	187.1	193.5	199.9	223.3	50.6	78.0	40.3	3.5	45.8	0	6.52	6.41	12.9	0.9
868	2021-04-18 07:38:39	83.48	150.2	44.2	2.1	185.2	190.2	197.8	210.1	54.4	83.9	37.0	3.4	42.4	0	6.52	6.03	12.6	0.9
869	2021-04-18 07:38:42	83.54	149.9	48.3	2.0	184.1	191.8	198.8	213.4	53.5	80.6	39.1	4.4	45.5	0	7.13	6.12	13.3	0.5
870	2021-04-18 07:38:45	82.98	150.0	45.7	2.0	193.0	188.3	200.9	211.5	61.8	90.9	36.6	2.5	41.1	1	6.74	6.07	12.8	1.3
871	2021-04-18 07:38:48	82.54	149.9	41.7	2.5	179.1	187.4	199.9	214.5	49.4	77.7	38.9	3.1	43.9	0	6.16	6.15	12.3	1.0
872	2021-04-18 07:38:51	82.89	150.0	42.9	2.0	177.5	187.2	201.1	220.5	46.1	74.0	40.2	3.1	45.2	0	6.33	6.33	12.7	1.0
873	2021-04-18 07:38:54	83.18	149.8	49.0	1.9	188.3	193.1	199.7	215.1	50.1	79.5	38.2	3.4	43.6	0	7.24	6.17	13.4	0.9
874	2021-04-18 07:38:57	83.07	149.9	43.9	1.8	185.7	182.2	198.8	220.2	51.0	77.4	40.7	3.9	46.5	0	6.49	6.32	12.8	0.7
875	2021-04-18 07:39:00	83.46	150.1	45.7	1.8	170.1	193.6	200.9	217.4	51.6	80.7	38.5	3.2	43.7	0	6.75	6.24	13.0	1.0
876	2021-04-18 07:39:03	83.02	149.9	42.7	1.7	182.0	195.6	199.9	220.4	46.1	74.2	40.0	2.1	44.1	1	6.31	6.32	12.6	1.4
877	2021-04-18 07:39:06	83.16	150.0	45.8	2.1	186.0	189.5	199.0	219.9	52.8	80.8	39.3	3.1	44.4	0	6.77	6.31	13.1	1.0
878	2021-04-18 07:39:09	82.93	150.0	43.9	1.8	189.0	189.0	198.6	219.4	41.0	66.7	42.0	2.6	46.7	1	6.48	6.3	12.8	1.2
879	2021-04-18 07:39:12	83.02	150.0	47.6	2.0	180.2	190.6	199.4	218.0	55.7	81.9	40.0	2.3	44.3	1	7.02	6.26	13.3	1.3
880	2021-04-18 07:39:15	82.88	149.8	47.4	2.3	178.0	185.7	198.0	220.5	49.7	78.9	38.9	4.5	45.5	0	7.01	6.33	13.3	0.5
881	2021-04-18 07:39:18	83.22	150.1	44.4	2.3	192.4	187.0	200.7	217.2	51.3	79.6	39.0	3.5	44.5	0	6.56	6.23	12.8	0.8
882	2021-04-18 07:39:21	82.88	150.2	46.8	1.8	181.5	193.5	201.8	217.2	50.1	77.5	39.7	3.9	45.6	0	6.91	6.23	13.1	0.7
883	2021-04-18 07:39:24	82.8	150.1	44.8	2.1	174.2	192.4	201.3	219.4	52.9	78.1	41.2	2.8	46.0	0	6.62	6.3	12.9	1.1
884	2021-04-18 07:39:27	82.91	149.9	45.6	1.8	185.5	192.4	201.5	220.3	42.5	72.2	39.3	2.1	43.4	1	6.73	6.32	13.1	1.4
885	2021-04-18 07:39:30	83.15	150.1	45.5	2.2	182.5	184.7	199.1	221.7	39.9	67.3	41.3	2.6	45.9	1	6.72	6.36	13.1	1.2
886	2021-04-18 07:39:33	82.88	149.9	44.9	1.9	187.3	189.2	200.6	212.9	48.5	76.8	38.8	1.9	42.7	1	6.64	6.11	12.7	1.5
887	2021-04-18 07:39:36	83.16	150.1	43.0	2.2	178.2	192.6	199.8	216.9	58.7	88.0	37.4	0.6	40.0	1	6.36	6.22	12.6	2.0
888	2021-04-18 07:39:39	82.92	150.2	45.3	2.3	178.5	194.0	201.5	218.4	52.4	78.2	40.7	2.8	45.5	1	6.69	6.27	13.0	1.1
889	2021-04-18 07:39:42	82.75	150.1	42.4	1.5	182.2	191.8	198.7	222.7	45.6	75.1	39.4	3.6	45.0	0	6.26	6.39	12.7	0.8
890	2021-04-18 07:39:45	83.22	150.0	42.4	2.3	185.1	187.5	199.8	223.8	49.1	79.1	38.9	4.1	45.0	0	6.27	6.42	12.7	0.6
891	2021-04-18 07:39:48	83.13	150.2	43.0	1.7	179.0	186.6	199.0	216.4	48.1	73.2	41.5	4.5	47.9	0	6.35	6.21	12.6	0.5
892	2021-04-18 07:39:51	82.93	150.0	44.5	1.9	179.4	181.3	201.9	217.7	49.2	79.0	38.3	3.8	44.1	0	6.58	6.25	12.8	0.8
893	2021-04-18 07:39:54	82.83	149.9	44.5	2.1	182.4	190.2	199.4	225.4	51.5	77.2	41.6	4.7	48.4	0	6.58	6.47	13.0	0.4
894	2021-04-18 07:39:57	83.05	150.0	46.3	2.1	176.1	198.6	198.5	214.2	50.7	76.3	40.5	1.8	44.3	1	6.84	6.15	13.0	1.5
895	2021-04-18 07:40:00	83.09	149.9	44.2	1.9	181.5	189.0	200.4	212.8	44.7	71.6	40.1	3.1	45.3	0	6.53	6.11	12.6	1.0
896	2021-04-18 07:40:03	82.97	150.0	42.5	2.5	176.9	189.7	200.2	227.3	57.9	83.8	41.0	2.2	45.3	1	6.28	6.52	12.8	1.4
897	2021-04-18 07:40:06	82.76	150.1	50.2	2.1	175.3	188.0	199.2	216.0	53.5	80.6	39.4	3.5	44.9	0	7.41	6.2	13.6	0.9
898	2021-04-18 07:40:09	82.92	149.8	48.4	2.1	178.4	186.6	199.3	218.3	43.3	69.2	41.6	2.2	45.8	1	7.15	6.26	13.4	1.4
899	2021-04-18 07:40:12	83.24	150.0	49.4	2.5	180.6	192.7	200.4	219.8	43.9	70.2	41.5	2.2	45.7	1	7.29	6.31	13.6	1.3
900	2021-04-18 07:40:15	82.96	149.9	42.9	2.3	179.5	193.9	199.4	221.9	45.1	71.9	41.2	2.9	46.1	0	6.33	6.37	12.7	1.1
901	2021-04-18 07:40:18	82.75	150.0	45.4	2.2	184.4	188.1	200.5	219.4	52.0	81.5	38.4	4.2	44.6	0	6.7	6.29	13.0	0.6
902	2021-04-18 07:40:21	82.96	150.0	42.5	1.9	170.7	192.1	199.1	221.4	38.6	65.9	41.4	3.8	47.2	0	6.27	6.35	12.6	0.7
903	2021-04-18 07:40:24	82.52	149.9	42.8	1.9	185.7	188.6	199.1	219.8	56.8	86.7	37.6	2.0	41.6	1	6.33	6.31	12.6	1.4
904	2021-04-18 07:40:27	82.83	150.1	42.3	2.1	178.0	190.4	200.3	225.3	39.5	69.0	40.3	2.5	44.9	1	6.25	6.47	12.7	1.2
905	2021-04-18 07:40:30	83.09	150.0	44.2	1.9	184.4	196.1	198.0	225.7	61.2	87.2	40.4	3.9	46.2	0	6.53	6.48	13.0	0.7
906	2021-04-18 07:40:33	82.48	149.9	44.1	1.9	187.6	191.5	200.4	220.7	47.3	77.3	38.8	2.7	43.4	1	6.52	6.33	12.9	1.2
907	2021-04-18 07:40:36	82.75	150.0	46.2	1.8	180.3	190.3	200.1	219.9	47.2	77.0	38.8	5.7	46.5	0	6.82	6.31	13.1	0.0
908	2021-04-18 07:40:39	82.87	150.0	49.5	2.2	179.1	191.7	202.1	213.3	39.4	68.2	39.6	3.3	44.9	0	7.32	6.12	13.4	0.9
909	2021-04-18 07:40:42	83.02	149.9	47.2	1.8	178.9	187.5	200.8	223.7	51.4	79.7	39.7	3.0	44.7	0	6.96	6.42	13.4	1.1
910	2021-04-18 07:40:45	82.68	150.1	43.7	1.9	177.6	190.7	199.8	224.7	55.4	85.4	38.3	2.7	43.0	1	6.45	6.45	12.9	1.2
911	2021-04-18 07:40:48	82.85	150.0	47.2	2.0	180.4	188.1	199.8	224.0	33.5	58.8	43.6	2.0	47.6	1	6.98	6.43	13.4	1.4
912	2021-04-18 07:40:51	83.0	150.1	43.8	2.1	177.7	195.8	201.5	219.4	43.6	73.4	39.1	1.9	43.0	1	6.47	6.3	12.8	1.5
913	2021-04-18 07:40:54	83.4	150.1	45.2	2.0	175.1	192.5	201.9	221.3	53.5	80.6	40.0	2.6	44.6	1	6.67	6.35	13.0	1.2
914	2021-04-18 07:40:57	83.07	150.3	44.4	1.8	180.8	191.7	200.3	217.2	43.8	69.9	41.3	2.0	45.4	1	6.56	6.23	12.8	1.4
915	2021-04-18 07:41:00	82.77	150.0	45.0	2.1	182.7	191.8	199.5	221.3	51.0	78.4	40.0	3.6	45.6	0	6.65	6.35	13.0	0.8
916	2021-04-18 07:41:03	82.95	150.0	46.8	2.1	185.8	191.4	198.0	226.7	46.6	75.5	40.1	2.4	44.5	1	6.91	6.51	13.4	1.3
917	2021-04-18 07:41:06	83.16	150.2	41.6	2.0	188.0	189.9	198.0	221.2	52.9	79.7	40.2	3.4	45.6	0	6.14	6.35	12.5	0.9
918	2021-04-18 07:41:09	83.02	150.0	46.5	2.2	180.9	185.0	201.0	227.3	57.1	84.9	39.7	4.5	46.3	0	6.87	6.52	13.4	0.5
919	2021-04-18 07:41:12	82.8	150.0	41.0	1.8	182.9	191.5	198.2	225.4	58.6	85.4	40.1	2.3	44.4	1	6.06	6.47	12.5	1.3
920	2021-04-18 07:41:15	82.59	150.0	46.3	1.9	176.7	190.8	200.5	223.5	53.3	83.1	38.5	2.2	42.7	1	6.84	6.41	13.2	1.4
921	2021-04-18 07:41:18	82.99	150.0	50.5	2.1	173.1	188.8	202.0	225.5	61.7	89.8	38.9	2.3	43.1	1	7.46	6.47	13.9	1.3
922	2021-04-18 07:41:21	83.17	150.0	45.6	2.0	176.9	191.1	200.5	222.7	51.8	80.0	39.6	2.8	44.4	1	6.73	6.39	13.1	1.1
923	2021-04-18 07:41:24	82.71	150.0	42.9	2.2	178.6	188.6	201.0	215.9	52.5	80.7	38.8	2.7	43.5	1	6.34	6.19	12.5	1.2
924	2021-04-18 07:41:27	82.76	149.8	45.7	2.3	183.5	197.0	200.1	226.5	41.2	69.9	40.8	3.4	46.2	0	6.75	6.5	13.3	0.9
925	2021-04-18 07:41:30	83.04	150.1	45.2	2.1	177.5	189.5	200.1	215.7	55.5	83.7	38.4	3.6	44.0	0	6.68	6.19	12.9	0.8
926	2021-04-18 07:41:33	82.84	149.9	45.4	1.6	178.0	188.3	200.9	216.5	45.2	71.0	41.2	3.7	47.0	0	6.71	6.21	12.9	0.8
927	2021-04-18 07:41:36	83.15	150.0	43.6	2.0	174.9	193.5	199.6	221.5	66.0	95.4	37.1	3.1	42.3	0	6.45	6.35	12.8	1.0
928	2021-04-18 07:41:39	83.27	150.0	42.9	2.0	182.9	186.2	200.3	224.2	46.8	73.8	41.1	4.2	47.3	0	6.34	6.43	12.8	0.6
929	2021-04-18 07:41:42	82.99	149.9	42.3	2.3	181.6	189.5	199.7	218.4	61.9	89.5	38.4	2.2	42.6	1	6.25	6.27	12.5	1.4
930	2021-04-18 07:41:45	83.18	149.8	45.4	2.1	184.8	184.9	199.2	228.1	58.9	87.4	39.2	1.9	43.1	1	6.71	6.55	13.3	1.5
931	2021-04-18 07:41:48	83.2	150.0	44.8	1.9	176.1	189.3	201.5	226.9	47.9	75.4	40.9	3.1	46.0	0	6.62	6.51	13.1	1.0
932	2021-04-18 07:41:51	83.12	149.8	44.0	2.0	180.3	188.4	198.3	221.8	46.4	72.8	41.2	2.5	45.7	1	6.51	6.36	12.9	1.3
933	2021-04-18 07:41:54	82.93	150.0	44.0	2.1	186.2	188.1	200.2	211.0	41.5	70.1	39.2	3.9	45.1	0	6.49	6.05	12.5	0.7
934	2021-04-18 07:41:57	83.43	150.0	43.3	2.0	178.2	186.0	201.8	230.1	59.8	86.0	40.9	2.2	45.0	1	6.39	6.6	13.0	1.4
935	2021-04-18 07:42:00	82.68	149.9	44.5	2.0	171.8	191.9	200.2	225.8	54.0	79.8	41.3	1.8	45.2	1	6.57	6.48	13.0	1.5
936	2021-04-18 07:42:03	82.85	149.9	44.5	1.9	184.8	187.1	201.1	218.8	56.4	83.5	39.4	2.8	44.3	0	6.58	6.28	12.9	1.1
937	2021-04-18 07:42:06	82.95	150.0	43.8	1.9	169.6	187.8	200.2	220.9	44.9	73.4	40.0	2.8	44.8	0	6.47	6.34	12.8	1.1
938	2021-04-18 07:42:09	83.08	150.1	45.2	2.4	185.4	189.5	199.9	223.5	37.5	64.2	42.2	3.9	48.1	0	6.68	6.41	13.1	0.7
939	2021-04-18 07:42:12	82.38	150.0	43.6	2.0	179.1	189.2	197.9	227.6	56.8	82.8	41.1	2.8	45.9	1	6.44	6.53	13.0	1.1
940	2021-04-18 07:42:15	82.8	150.1	45.5	1.8	177.5	191.0	199.7	219.2	45.6	72.1	41.0	2.1	45.1	1	6.72	6.29	13.0	1.4
941	2021-04-18 07:42:18	83.07	150.1	47.2	2.0	181.5	187.1	197.3	214.4	42.9	71.4	39.5	2.4	43.9	1	6.97	6.15	13.1	1.3
942	2021-04-18 07:42:21	83.09	150.0	44.2	2.2	180.8	188.4	200.6	217.0	49.8	77.3	39.7	2.8	44.5	0	6.53	6.23	12.8	1.1
943	2021-04-18 07:42:24	82.89	150.0	45.2	2.3	179.3	186.7	199.8	224.3	46.0	74.0	40.5	5.0	47.5	0	6.68	6.44	13.1	0.3
944	2021-04-18 07:42:27	83.2	149.8	46.4	2.1	185.8	187.1	199.0	230.5	42.7	72.5	40.3	0.9	43.2	1	6.85	6.62	13.5	1.9
945	2021-04-18 07:42:30	83.1	150.0	46.8	2.1	175.0	194.1	198.9	214.6	49.3	78.9	38.1	3.2	43.3	0	6.91	6.16	13.1	1.0
946	2021-04-18 07:42:33	82.66	149.8	42.7	1.9	178.6	192.7	200.1	211.1	54.8	80.3	39.8	1.3	43.1	1	6.31	6.06	12.4	1.7
947	2021-04-18 07:42:36	83.12	149.8	42.6	1.9	182.1	188.1	198.7	225.1	49.6	76.2	41.2	4.2	47.4	0	6.29	6.46	12.7	0.6
948	2021-04-18 07:42:39	82.83	150.1	49.6	1.7	176.0	194.1	199.5	222.2	45.7	74.2	40.0	3.3	45.3	0	7.33	6.37	13.7	0.9
949	2021-04-18 07:42:42	82.98	150.0	45.8	2.0	180.3	189.5	199.9	218.0	44.5	70.1	41.7	3.6	47.3	0	6.77	6.26	13.0	0.8
950	2021-04-18 07:42:45	83.26	149.9	42.6	2.1	179.8	189.5	200.9	225.6	44.1	71.8	41.1	1.0	44.1	1	6.3	6.47	12.8	1.8
951	2021-04-18 07:42:48	83.03	150.0	42.4	2.1	181.6	192.0	198.4	215.5	52.3	81.1	38.4	2.4	42.8	1	6.26	6.18	12.4	1.3
952	2021-04-18 07:42:51	82.5	149.9	50.6	1.9	180.1	191.1	199.7	214.7	51.8	80.9	38.2	2.2	42.4	1	7.48	6.16	13.6	1.4
953	2021-04-18 07:42:54	82.94	150.0	48.8	2.0	177.1	190.6	201.2	209.1	52.7	78.1	39.9	2.4	44.3	1	7.2	6.0	13.2	1.3
954	2021-04-18 07:42:57	83.04	150.0	48.6	1.8	182.6	193.1	198.5	223.1	44.5	71.0	41.5	3.8	47.3	0	7.18	6.4	13.6	0.8
955	2021-04-18 07:43:00	82.99	150.2	43.7	1.9	190.0	187.6	198.9	217.8	42.1	71.7	39.2	2.3	43.6	1	6.45	6.25	12.7	1.3
956	2021-04-18 07:43:03	82.93	150.1	41.8	2.0	184.1	189.9	202.3	219.2	54.8	84.6	37.9	4.1	43.9	0	6.17	6.29	12.5	0.7
957	2021-04-18 07:43:06	82.94	149.9	46.9	1.8	183.8	192.7	198.9	217.0	58.3	88.0	37.3	1.7	41.0	1	6.93	6.23	13.2	1.5
958	2021-04-18 07:43:09	82.76	150.1	46.2	1.9	182.1	190.0	200.1	224.5	54.7	82.6	39.7	0.9	42.6	1	6.82	6.44	13.3	1.9
959	2021-04-18 07:43:12	82.79	150.1	44.4	2.2	179.4	189.0	199.1	216.8	45.3	72.5	40.3	1.0	43.3	1	6.55	6.22	12.8	1.8
960	2021-04-18 07:43:15	83.05	150.1	45.8	1.9	187.1	185.4	198.8	215.0	57.0	86.7	37.2	2.7	41.9	1	6.76	6.17	12.9	1.2
961	2021-04-18 07:43:18	83.14	149.9	44.2	2.0	183.9	193.0	198.8	220.9	54.7	84.0	38.4	4.8	45.2	0	6.52	6.34	12.9	0.4
962	2021-04-18 07:43:21	82.91	150.3	46.0	2.0	173.5	192.7	199.0	221.0	35.0	60.3	43.2	3.7	48.9	0	6.79	6.34	13.1	0.8
963	2021-04-18 07:43:24	83.0	150.1	46.2	1.7	171.5	190.6	199.4	221.2	49.6	77.0	40.2	3.8	46.0	0	6.82	6.35	13.2	0.8
964	2021-04-18 07:43:27	83.16	150.1	42.1	1.7	176.9	188.8	199.6	222.2	54.9	84.7	38.2	2.7	42.9	1	6.22	6.38	12.6	1.2
965	2021-04-18 07:43:30	82.87	150.0	42.8	1.9	173.8	189.3	201.4	219.2	53.7	81.1	39.5	5.4	46.9	0	6.32	6.29	12.6	0.2
966	2021-04-18 07:43:33	82.45	149.9	44.3	1.8	174.0	186.3	200.6	210.0	64.1	90.9	37.6	1.5	41.1	1	6.55	6.03	12.6	1.6
967	2021-04-18 07:43:36	82.8	150.1	43.9	1.9	184.4	187.3	200.5	205.4	37.1	64.4	39.9	2.5	44.5	1	6.48	5.89	12.4	1.2
968	2021-04-18 07:43:39	83.25	150.0	47.7	1.8	179.4	191.5	201.6	220.7	48.5	74.5	41.3	4.1	47.3	0	7.04	6.33	13.4	0.6
969	2021-04-18 07:43:42	82.83	150.0	47.0	2.0	178.6	189.2	201.0	225.6	54.1	82.3	39.7	3.5	45.1	0	6.94	6.47	13.4	0.9
970	2021-04-18 07:43:45	82.93	150.2	47.3	1.9	186.8	190.6	201.6	221.8	52.6	81.6	38.9	2.2	43.1	1	6.98	6.36	13.3	1.4
